estimate,value,method,samples,i
σ2net,0.00013004623854671453,ipw_iid,400,280
σ2boot,NaN,ipw_iid,400,280
stabilized,false,ipw_iid,400,280
ψ,0.04528247632181572,sipw_iid,400,280
σ2,0.00012412900079689546,sipw_iid,400,280
σ2net,0.00012412900079689549,sipw_iid,400,280
σ2boot,NaN,sipw_iid,400,280
stabilized,true,sipw_iid,400,280
ψ,0.04693127907417912,onestep_iid,400,280
σ2,0.00012705916991885002,onestep_iid,400,280
σ2net,0.00012705916991885005,onestep_iid,400,280
σ2boot,NaN,onestep_iid,400,280
ψ,0.04693357272773665,tmle_iid,400,280
σ2,0.0001270591699320021,tmle_iid,400,280
σ2net,0.0001270591699320021,tmle_iid,400,280
σ2boot,NaN,tmle_iid,400,280
ψ,0.3768174529511181,ols,400,280
σ2,0.0032698097991692245,ols,400,280
σ2net,0.0032698097991692245,ols,400,280
ψ,0.08793571381308699,plugin,400,281
σ2boot,NaN,plugin,400,281
ψ,0.07751990035936351,ipw,400,281
σ2,0.00038510315563559635,ipw,400,281
σ2net,0.0010412314747510803,ipw,400,281
σ2boot,NaN,ipw,400,281
stabilized,false,ipw,400,281
ψ,0.08070692494378104,sipw,400,281
σ2,0.00034884961604528096,sipw,400,281
σ2net,0.0008847553507020519,sipw,400,281
σ2boot,NaN,sipw,400,281
stabilized,true,sipw,400,281
ψ,0.08794599964177648,onestep,400,281
σ2,0.00015549855524303016,onestep,400,281
σ2net,0.0005253720378211986,onestep,400,281
σ2boot,NaN,onestep,400,281
ψ,0.08760894436979977,tmle,400,281
σ2,0.00015549883925867108,tmle,400,281
σ2net,0.00052580589315435,tmle,400,281
σ2boot,NaN,tmle,400,281
ψ,-0.002350177198603772,plugin_iid,400,281
σ2boot,NaN,plugin_iid,400,281
ψ,-0.0015535747354363904,ipw_iid,400,281
σ2,0.00015402293164522757,ipw_iid,400,281
σ2net,0.00015402293164522768,ipw_iid,400,281
σ2boot,NaN,ipw_iid,400,281
stabilized,false,ipw_iid,400,281
ψ,-0.0015555759485860914,sipw_iid,400,281
σ2,0.00015456528753271623,sipw_iid,400,281
σ2net,0.0001545652875327163,sipw_iid,400,281
σ2boot,NaN,sipw_iid,400,281
stabilized,true,sipw_iid,400,281
ψ,-0.0025961309516999427,onestep_iid,400,281
σ2,0.00015328168298865908,onestep_iid,400,281
σ2net,0.0001532816829886589,onestep_iid,400,281
σ2boot,NaN,onestep_iid,400,281
ψ,-0.0025959329290769317,tmle_iid,400,281
σ2,0.00015328168298875706,tmle_iid,400,281
σ2net,0.00015328168298875711,tmle_iid,400,281
σ2boot,NaN,tmle_iid,400,281
ψ,0.4430649287354397,ols,400,281
σ2,0.003150792976266078,ols,400,281
σ2net,0.003150792976266078,ols,400,281
ψ,0.05736779520444916,plugin,400,282
σ2boot,NaN,plugin,400,282
ψ,0.0634065592258347,ipw,400,282
σ2,0.00022407805247724592,ipw,400,282
σ2net,0.0008162908468859217,ipw,400,282
σ2boot,NaN,ipw,400,282
stabilized,false,ipw,400,282
ψ,0.06733364487417433,sipw,400,282
σ2,0.00020851880913776554,sipw,400,282
σ2net,0.0007397550896465906,sipw,400,282
σ2boot,NaN,sipw,400,282
stabilized,true,sipw,400,282
ψ,0.05705110912104283,onestep,400,282
σ2,0.00016401333143037814,onestep,400,282
σ2net,0.000714023164879574,onestep,400,282
σ2boot,NaN,onestep,400,282
ψ,0.056507425534335104,tmle,400,282
σ2,0.00016401407040998427,tmle,400,282
σ2net,0.0007151074261975714,tmle,400,282
σ2boot,NaN,tmle,400,282
ψ,-0.02029476844251863,plugin_iid,400,282
σ2boot,NaN,plugin_iid,400,282
ψ,-0.017709407697651943,ipw_iid,400,282
σ2,0.00016417889381446283,ipw_iid,400,282
σ2net,0.00016417889381446272,ipw_iid,400,282
σ2boot,NaN,ipw_iid,400,282
stabilized,false,ipw_iid,400,282
ψ,-0.017986483137395096,sipw_iid,400,282
σ2,0.00017122102222713766,sipw_iid,400,282
σ2net,0.00017122102222713752,sipw_iid,400,282
σ2boot,NaN,sipw_iid,400,282
stabilized,true,sipw_iid,400,282
ψ,-0.019896231351880542,onestep_iid,400,282
σ2,0.00016671222683792685,onestep_iid,400,282
σ2net,0.0001667122268379268,onestep_iid,400,282
σ2boot,NaN,onestep_iid,400,282
ψ,-0.019890855129402824,tmle_iid,400,282
σ2,0.00016671222691018626,tmle_iid,400,282
σ2net,0.00016671222691018637,tmle_iid,400,282
σ2boot,NaN,tmle_iid,400,282
ψ,0.45740024438262306,ols,400,282
σ2,0.0031780935597630275,ols,400,282
σ2net,0.0031780935597630275,ols,400,282
ψ,0.11318132482097275,plugin,400,283
σ2boot,NaN,plugin,400,283
ψ,0.10958039601779124,ipw,400,283
σ2,0.00036466438317177486,ipw,400,283
σ2net,0.0013012872702487506,ipw,400,283
σ2boot,NaN,ipw,400,283
stabilized,false,ipw,400,283
ψ,0.1093273161864822,sipw,400,283
σ2,0.00027778616363469626,sipw,400,283
σ2net,0.0009394516030768827,sipw,400,283
σ2boot,NaN,sipw,400,283
stabilized,true,sipw,400,283
ψ,0.11379750240439002,onestep,400,283
σ2,0.00014189108241271717,onestep,400,283
σ2net,0.0006065677666873256,onestep,400,283
σ2boot,NaN,onestep,400,283
ψ,0.11319028190610599,tmle,400,283
σ2,0.00014189200420455103,tmle,400,283
σ2net,0.0006084262487408784,tmle,400,283
σ2boot,NaN,tmle,400,283
ψ,0.033432283509277086,plugin_iid,400,283
σ2boot,NaN,plugin_iid,400,283
ψ,0.03199729041036463,ipw_iid,400,283
σ2,0.00013577534979593783,ipw_iid,400,283
σ2net,0.0001357753497959379,ipw_iid,400,283
σ2boot,NaN,ipw_iid,400,283
stabilized,false,ipw_iid,400,283
ψ,0.032375856518425956,sipw_iid,400,283
σ2,0.00013584679970182097,sipw_iid,400,283
σ2net,0.00013584679970182103,sipw_iid,400,283
σ2boot,NaN,sipw_iid,400,283
stabilized,true,sipw_iid,400,283
ψ,0.03354969924878911,onestep_iid,400,283
σ2,0.00013148417584077344,onestep_iid,400,283
σ2net,0.00013148417584077338,onestep_iid,400,283
σ2boot,NaN,onestep_iid,400,283
ψ,0.03355143570750854,tmle_iid,400,283
σ2,0.00013148417584831165,tmle_iid,400,283
σ2net,0.00013148417584831168,tmle_iid,400,283
σ2boot,NaN,tmle_iid,400,283
ψ,0.4770311917446319,ols,400,283
σ2,0.0030143282898360086,ols,400,283
σ2net,0.0030143282898360086,ols,400,283
ψ,0.06417085339710683,plugin,400,284
σ2boot,NaN,plugin,400,284
ψ,0.06596434867070959,ipw,400,284
σ2,0.00022457731547851218,ipw,400,284
σ2net,0.000993564844006563,ipw,400,284
σ2boot,NaN,ipw,400,284
stabilized,false,ipw,400,284
ψ,0.0694594916140421,sipw,400,284
σ2,0.00020435003469525994,sipw,400,284
σ2net,0.0008537338278860993,sipw,400,284
σ2boot,NaN,sipw,400,284
stabilized,true,sipw,400,284
ψ,0.06393198890421518,onestep,400,284
σ2,0.00015244195573693142,onestep,400,284
σ2net,0.0007137182057184618,onestep,400,284
σ2boot,NaN,onestep,400,284
ψ,0.06328863033824199,tmle,400,284
σ2,0.00015244299051254238,tmle,400,284
σ2net,0.0007145336627202766,tmle,400,284
σ2boot,NaN,tmle,400,284
ψ,-0.015417717259366264,plugin_iid,400,284
σ2boot,NaN,plugin_iid,400,284
ψ,-0.01602072078276279,ipw_iid,400,284
σ2,0.00015043533659761171,ipw_iid,400,284
σ2net,0.00015043533659761182,ipw_iid,400,284
σ2boot,NaN,ipw_iid,400,284
stabilized,false,ipw_iid,400,284
ψ,-0.016168966329545887,sipw_iid,400,284
σ2,0.00015463666125472149,sipw_iid,400,284
σ2net,0.0001546366612547213,sipw_iid,400,284
σ2boot,NaN,sipw_iid,400,284
stabilized,true,sipw_iid,400,284
ψ,-0.015453676906500574,onestep_iid,400,284
σ2,0.0001502984001257929,onestep_iid,400,284
σ2net,0.00015029840012579279,onestep_iid,400,284
σ2boot,NaN,onestep_iid,400,284
ψ,-0.015454040581272123,tmle_iid,400,284
σ2,0.00015029840012612347,tmle_iid,400,284
σ2net,0.00015029840012612336,tmle_iid,400,284
σ2boot,NaN,tmle_iid,400,284
ψ,0.44557869501982594,ols,400,284
σ2,0.0034303965532102806,ols,400,284
σ2net,0.0034303965532102806,ols,400,284
ψ,0.06038950471459685,plugin,400,285
σ2boot,NaN,plugin,400,285
ψ,0.05636709173279839,ipw,400,285
σ2,0.0002037284599527864,ipw,400,285
σ2net,0.0010103920996510887,ipw,400,285
σ2boot,NaN,ipw,400,285
stabilized,false,ipw,400,285
ψ,0.062219322689745615,sipw,400,285
σ2,0.00020803094030603662,sipw,400,285
σ2net,0.00100186190028708,sipw,400,285
σ2boot,NaN,sipw,400,285
stabilized,true,sipw,400,285
ψ,0.059999002213943324,onestep,400,285
σ2,0.0001460162438332029,onestep,400,285
σ2net,0.0007850490102011313,onestep,400,285
σ2boot,NaN,onestep,400,285
ψ,0.05948024124806504,tmle,400,285
σ2,0.00014601691661555213,tmle,400,285
σ2net,0.0007853896028313586,tmle,400,285
σ2boot,NaN,tmle,400,285
ψ,-0.01898732450387984,plugin_iid,400,285
σ2boot,NaN,plugin_iid,400,285
ψ,-0.02009924804740142,ipw_iid,400,285
σ2,0.0001472917308036659,ipw_iid,400,285
σ2net,0.00014729173080366587,ipw_iid,400,285
σ2boot,NaN,ipw_iid,400,285
stabilized,false,ipw_iid,400,285
ψ,-0.02040433780588445,sipw_iid,400,285
σ2,0.0001536315760397812,sipw_iid,400,285
σ2net,0.00015363157603978105,sipw_iid,400,285
σ2boot,NaN,sipw_iid,400,285
stabilized,true,sipw_iid,400,285
ψ,-0.01876846325102631,onestep_iid,400,285
σ2,0.00014816396030256328,onestep_iid,400,285
σ2net,0.00014816396030256317,onestep_iid,400,285
σ2boot,NaN,onestep_iid,400,285
ψ,-0.01876460019686494,tmle_iid,400,285
σ2,0.00014816396033987122,tmle_iid,400,285
σ2net,0.0001481639603398713,tmle_iid,400,285
σ2boot,NaN,tmle_iid,400,285
ψ,0.47254228331116516,ols,400,285
σ2,0.003530276567287953,ols,400,285
σ2net,0.003530276567287953,ols,400,285
ψ,0.052683164538301595,plugin,400,286
σ2boot,NaN,plugin,400,286
ψ,0.0321863470413421,ipw,400,286
σ2,0.00018382805509470644,ipw,400,286
σ2net,0.0005783558886594129,ipw,400,286
σ2boot,NaN,ipw,400,286
stabilized,false,ipw,400,286
ψ,0.035524593472240434,sipw,400,286
σ2,0.0002037461465756128,sipw,400,286
σ2net,0.0006270586949142631,sipw,400,286
σ2boot,NaN,sipw,400,286
stabilized,true,sipw,400,286
ψ,0.05280343168028896,onestep,400,286
σ2,0.00012889780902112426,onestep,400,286
σ2net,0.0004595848782090462,onestep,400,286
σ2boot,NaN,onestep,400,286
ψ,0.05258556016890605,tmle,400,286
σ2,0.00012889792769111292,tmle,400,286
σ2net,0.0004598584639265357,tmle,400,286
σ2boot,NaN,tmle,400,286
ψ,-0.0311474613326877,plugin_iid,400,286
σ2boot,NaN,plugin_iid,400,286
ψ,-0.0304467058181837,ipw_iid,400,286
σ2,0.00013275429179035515,ipw_iid,400,286
σ2net,0.00013275429179035515,ipw_iid,400,286
σ2boot,NaN,ipw_iid,400,286
stabilized,false,ipw_iid,400,286
ψ,-0.030866112082515565,sipw_iid,400,286
σ2,0.0001390612431028907,sipw_iid,400,286
σ2net,0.00013906124310289077,sipw_iid,400,286
σ2boot,NaN,sipw_iid,400,286
stabilized,true,sipw_iid,400,286
ψ,-0.03109359912590161,onestep_iid,400,286
σ2,0.0001342586572280794,onestep_iid,400,286
σ2net,0.0001342586572280793,onestep_iid,400,286
σ2boot,NaN,onestep_iid,400,286
ψ,-0.031092875764325956,tmle_iid,400,286
σ2,0.00013425865722938748,tmle_iid,400,286
σ2net,0.00013425865722938764,tmle_iid,400,286
σ2boot,NaN,tmle_iid,400,286
ψ,0.42297568747206393,ols,400,286
σ2,0.002732533677626469,ols,400,286
σ2net,0.002732533677626469,ols,400,286
ψ,0.11343955838540362,plugin,400,287
σ2boot,NaN,plugin,400,287
ψ,0.1165632342638949,ipw,400,287
σ2,0.0003388064096707752,ipw,400,287
σ2net,0.0011194656064504405,ipw,400,287
σ2boot,NaN,ipw,400,287
stabilized,false,ipw,400,287
ψ,0.11244548306640752,sipw,400,287
σ2,0.00023974693292815586,sipw,400,287
σ2net,0.0007174410820944156,sipw,400,287
σ2boot,NaN,sipw,400,287
stabilized,true,sipw,400,287
ψ,0.11482224850851822,onestep,400,287
σ2,0.00016990840690900104,onestep,400,287
σ2net,0.0007073909390976952,onestep,400,287
σ2boot,NaN,onestep,400,287
ψ,0.11470830780203617,tmle,400,287
σ2,0.00016990843936521256,tmle,400,287
σ2net,0.0007076976815867974,tmle,400,287
σ2boot,NaN,tmle,400,287
ψ,0.03146542613263139,plugin_iid,400,287
σ2boot,NaN,plugin_iid,400,287
ψ,0.030398935764651705,ipw_iid,400,287
σ2,0.00015352843388360995,ipw_iid,400,287
σ2net,0.00015352843388361003,ipw_iid,400,287
σ2boot,NaN,ipw_iid,400,287
stabilized,false,ipw_iid,400,287
ψ,0.0302075989774878,sipw_iid,400,287
σ2,0.00014929301731106542,sipw_iid,400,287
σ2net,0.00014929301731106534,sipw_iid,400,287
σ2boot,NaN,sipw_iid,400,287
stabilized,true,sipw_iid,400,287
ψ,0.03148450056118433,onestep_iid,400,287
σ2,0.00015109090024338553,onestep_iid,400,287
σ2net,0.00015109090024338542,onestep_iid,400,287
σ2boot,NaN,onestep_iid,400,287
ψ,0.03148446919318755,tmle_iid,400,287
σ2,0.00015109090024338794,tmle_iid,400,287
σ2net,0.00015109090024338797,tmle_iid,400,287
σ2boot,NaN,tmle_iid,400,287
ψ,0.4030483216301978,ols,400,287
σ2,0.0036712781867035945,ols,400,287
σ2net,0.0036712781867035945,ols,400,287
ψ,0.12251980353577147,plugin,400,288
σ2boot,NaN,plugin,400,288
ψ,0.13205797457575233,ipw,400,288
σ2,0.0003212529709959276,ipw,400,288
σ2net,0.0013188267381705145,ipw,400,288
σ2boot,NaN,ipw,400,288
stabilized,false,ipw,400,288
ψ,0.12469784316104462,sipw,400,288
σ2,0.00020310588495586464,sipw,400,288
σ2net,0.0007843777009798937,sipw,400,288
σ2boot,NaN,sipw,400,288
stabilized,true,sipw,400,288
ψ,0.12221354289636908,onestep,400,288
σ2,0.00016513759913069502,onestep,400,288
σ2net,0.0007676527787562747,onestep,400,288
σ2boot,NaN,onestep,400,288
ψ,0.12130176624021063,tmle,400,288
σ2,0.0001651396774723718,tmle,400,288
σ2net,0.0007707331586821408,tmle,400,288
σ2boot,NaN,tmle,400,288
ψ,0.04189355107680209,plugin_iid,400,288
σ2boot,NaN,plugin_iid,400,288
ψ,0.04445395572607164,ipw_iid,400,288
σ2,0.00016595070188289755,ipw_iid,400,288
σ2net,0.00016595070188289766,ipw_iid,400,288
σ2boot,NaN,ipw_iid,400,288
stabilized,false,ipw_iid,400,288
ψ,0.043982844429835605,sipw_iid,400,288
σ2,0.00015790396183515193,sipw_iid,400,288
σ2net,0.00015790396183515174,sipw_iid,400,288
σ2boot,NaN,sipw_iid,400,288
stabilized,true,sipw_iid,400,288
ψ,0.04218254474730044,onestep_iid,400,288
σ2,0.0001597317108795756,onestep_iid,400,288
σ2net,0.00015973171087957562,onestep_iid,400,288
σ2boot,NaN,onestep_iid,400,288
ψ,0.04217873233496487,tmle_iid,400,288
σ2,0.00015973171091591187,tmle_iid,400,288
σ2net,0.0001597317109159118,tmle_iid,400,288
σ2boot,NaN,tmle_iid,400,288
ψ,0.43099919782142265,ols,400,288
σ2,0.0031142679819406807,ols,400,288
σ2net,0.0031142679819406807,ols,400,288
ψ,0.1177028030721003,plugin,400,289
σ2boot,NaN,plugin,400,289
ψ,0.11671223100422823,ipw,400,289
σ2,0.0002781816729288885,ipw,400,289
σ2net,0.001242896794942993,ipw,400,289
σ2boot,NaN,ipw,400,289
stabilized,false,ipw,400,289
ψ,0.11437991895409776,sipw,400,289
σ2,0.00019768997744436402,sipw,400,289
σ2net,0.0008132354625790413,sipw,400,289
σ2boot,NaN,sipw,400,289
stabilized,true,sipw,400,289
ψ,0.11820995290347643,onestep,400,289
σ2,0.00016556328716907633,onestep,400,289
σ2net,0.0007631380394548396,onestep,400,289
σ2boot,NaN,onestep,400,289
ψ,0.1181939639496511,tmle,400,289
σ2,0.000165563287808193,tmle,400,289
σ2net,0.0007631805486723943,tmle,400,289
σ2boot,NaN,tmle,400,289
ψ,0.03663402403492968,plugin_iid,400,289
σ2boot,NaN,plugin_iid,400,289
ψ,0.03636949784024173,ipw_iid,400,289
σ2,0.0001602078777004498,ipw_iid,400,289
σ2net,0.00016020787770044975,ipw_iid,400,289
σ2boot,NaN,ipw_iid,400,289
stabilized,false,ipw_iid,400,289
ψ,0.03645190653770469,sipw_iid,400,289
σ2,0.00015742981470580325,sipw_iid,400,289
σ2net,0.00015742981470580334,sipw_iid,400,289
σ2boot,NaN,sipw_iid,400,289
stabilized,true,sipw_iid,400,289
ψ,0.03636923306381949,onestep_iid,400,289
σ2,0.00015570558056575523,onestep_iid,400,289
σ2net,0.00015570558056575523,onestep_iid,400,289
σ2boot,NaN,onestep_iid,400,289
ψ,0.03636884103360443,tmle_iid,400,289
σ2,0.00015570558056613948,tmle_iid,400,289
σ2net,0.00015570558056613948,tmle_iid,400,289
σ2boot,NaN,tmle_iid,400,289
ψ,0.46150680845152114,ols,400,289
σ2,0.0032134690212748222,ols,400,289
σ2net,0.0032134690212748222,ols,400,289
ψ,0.09558588071410411,plugin,400,290
σ2boot,NaN,plugin,400,290
ψ,0.10614232731926344,ipw,400,290
σ2,0.00030877592929706824,ipw,400,290
σ2net,0.0009813592759732753,ipw,400,290
σ2boot,NaN,ipw,400,290
stabilized,false,ipw,400,290
ψ,0.10495297561909428,sipw,400,290
σ2,0.0002276386279900586,sipw,400,290
σ2net,0.0006708501938473406,sipw,400,290
σ2boot,NaN,sipw,400,290
stabilized,true,sipw,400,290
ψ,0.09565309602193577,onestep,400,290
σ2,0.0001692478760041669,onestep,400,290
σ2net,0.0005864591325547192,onestep,400,290
σ2boot,NaN,onestep,400,290
ψ,0.09544154780893553,tmle,400,290
σ2,0.00016924798788578297,tmle,400,290
σ2net,0.0005866957858403182,tmle,400,290
σ2boot,NaN,tmle,400,290
ψ,0.01946322432331085,plugin_iid,400,290
σ2boot,NaN,plugin_iid,400,290
ψ,0.022531114132670272,ipw_iid,400,290
σ2,0.0001910269942710412,ipw_iid,400,290
σ2net,0.00019102699427104138,ipw_iid,400,290
σ2boot,NaN,ipw_iid,400,290
stabilized,false,ipw_iid,400,290
ψ,0.022527939373610813,sipw_iid,400,290
σ2,0.00018773082627849579,sipw_iid,400,290
σ2net,0.00018773082627849579,sipw_iid,400,290
σ2boot,NaN,sipw_iid,400,290
stabilized,true,sipw_iid,400,290
ψ,0.020117606844145305,onestep_iid,400,290
σ2,0.00017581548742939666,onestep_iid,400,290
σ2net,0.0001758154874293967,onestep_iid,400,290
σ2boot,NaN,onestep_iid,400,290
ψ,0.020115042587086435,tmle_iid,400,290
σ2,0.0001758154874458352,tmle_iid,400,290
σ2net,0.00017581548744583528,tmle_iid,400,290
σ2boot,NaN,tmle_iid,400,290
ψ,0.5324589484284185,ols,400,290
σ2,0.0030765040288300255,ols,400,290
σ2net,0.0030765040288300255,ols,400,290
ψ,0.03959855723293657,plugin,400,291
σ2boot,NaN,plugin,400,291
ψ,0.02081264305326376,ipw,400,291
σ2,0.00013804898494455863,ipw,400,291
σ2net,0.0005297505164820099,ipw,400,291
σ2boot,NaN,ipw,400,291
stabilized,false,ipw,400,291
ψ,0.02383651359906721,sipw,400,291
σ2,0.00016947305175650466,sipw,400,291
σ2net,0.000641230236145528,sipw,400,291
σ2boot,NaN,sipw,400,291
stabilized,true,sipw,400,291
ψ,0.03975444724400519,onestep,400,291
σ2,0.00013491974420282838,onestep,400,291
σ2net,0.0006177454227170058,onestep,400,291
σ2boot,NaN,onestep,400,291
ψ,0.039778352208679556,tmle,400,291
σ2,0.00013491974563144672,tmle,400,291
σ2net,0.0006177388047249407,tmle,400,291
σ2boot,NaN,tmle,400,291
ψ,-0.0375644452088715,plugin_iid,400,291
σ2boot,NaN,plugin_iid,400,291
ψ,-0.03937172292490895,ipw_iid,400,291
σ2,0.00013512737856403244,ipw_iid,400,291
σ2net,0.00013512737856403247,ipw_iid,400,291
σ2boot,NaN,ipw_iid,400,291
stabilized,false,ipw_iid,400,291
ψ,-0.04027128644010253,sipw_iid,400,291
σ2,0.00014594924848158284,sipw_iid,400,291
σ2net,0.00014594924848158287,sipw_iid,400,291
σ2boot,NaN,sipw_iid,400,291
stabilized,true,sipw_iid,400,291
ψ,-0.03752357904240414,onestep_iid,400,291
σ2,0.00013907127355968925,onestep_iid,400,291
σ2net,0.00013907127355968936,onestep_iid,400,291
σ2boot,NaN,onestep_iid,400,291
ψ,-0.03752249386455509,tmle_iid,400,291
σ2,0.0001390712735626333,tmle_iid,400,291
σ2net,0.00013907127356263348,tmle_iid,400,291
σ2boot,NaN,tmle_iid,400,291
ψ,0.6395513144975801,ols,400,291
σ2,0.0029023596884332377,ols,400,291
σ2net,0.0029023596884332377,ols,400,291
ψ,0.08679821810423322,plugin,400,292
σ2boot,NaN,plugin,400,292
ψ,0.07713867165675488,ipw,400,292
σ2,0.00025180302377355446,ipw,400,292
σ2net,0.0008856739384302515,ipw,400,292
σ2boot,NaN,ipw,400,292
stabilized,false,ipw,400,292
ψ,0.07928470482893406,sipw,400,292
σ2,0.0002162189751784501,sipw,400,292
σ2net,0.0007187336669875309,sipw,400,292
σ2boot,NaN,sipw,400,292
stabilized,true,sipw,400,292
ψ,0.0864223158135677,onestep,400,292
σ2,0.00014569917657228932,onestep,400,292
σ2net,0.0006681923380442214,onestep,400,292
σ2boot,NaN,onestep,400,292
ψ,0.08595561834041565,tmle,400,292
σ2,0.00014569972108861796,tmle,400,292
σ2net,0.0006689690309198684,tmle,400,292
σ2boot,NaN,tmle,400,292
ψ,0.004310321481449742,plugin_iid,400,292
σ2boot,NaN,plugin_iid,400,292
ψ,0.002804672811343956,ipw_iid,400,292
σ2,0.00014277210270321528,ipw_iid,400,292
σ2net,0.00014277210270321526,ipw_iid,400,292
σ2boot,NaN,ipw_iid,400,292
stabilized,false,ipw_iid,400,292
ψ,0.0028331805076561582,sipw_iid,400,292
σ2,0.00014547361615546632,sipw_iid,400,292
σ2net,0.0001454736161554663,sipw_iid,400,292
σ2boot,NaN,sipw_iid,400,292
stabilized,true,sipw_iid,400,292
ψ,0.0040547935272050774,onestep_iid,400,292
σ2,0.00014380861112501855,onestep_iid,400,292
σ2net,0.00014380861112501855,onestep_iid,400,292
σ2boot,NaN,onestep_iid,400,292
ψ,0.004051583774165647,tmle_iid,400,292
σ2,0.00014380861115077486,tmle_iid,400,292
σ2net,0.00014380861115077478,tmle_iid,400,292
σ2boot,NaN,tmle_iid,400,292
ψ,0.4244568259721988,ols,400,292
σ2,0.003414763735935548,ols,400,292
σ2net,0.003414763735935548,ols,400,292
ψ,0.07496922980698784,plugin,400,293
σ2boot,NaN,plugin,400,293
ψ,0.1045615305604398,ipw,400,293
σ2,0.001345966757125511,ipw,400,293
σ2net,0.004307382342186143,ipw,400,293
σ2boot,NaN,ipw,400,293
stabilized,false,ipw,400,293
ψ,0.10942859170895684,sipw,400,293
σ2,0.0012362343727432645,sipw,400,293
σ2net,0.003704335717150184,sipw,400,293
σ2boot,NaN,sipw,400,293
stabilized,true,sipw,400,293
ψ,0.07833884341381059,onestep,400,293
σ2,0.00022194076074254256,onestep,400,293
σ2net,0.0011801080729232773,onestep,400,293
σ2boot,NaN,onestep,400,293
ψ,0.07829942703251151,tmle,400,293
σ2,0.00022194076462667044,tmle,400,293
σ2net,0.0011802134828771706,tmle,400,293
σ2boot,NaN,tmle,400,293
ψ,-0.014297927630792651,plugin_iid,400,293
σ2boot,NaN,plugin_iid,400,293
ψ,-0.011196322785904583,ipw_iid,400,293
σ2,0.00018980957639262507,ipw_iid,400,293
σ2net,0.00018980957639262502,ipw_iid,400,293
σ2boot,NaN,ipw_iid,400,293
stabilized,false,ipw_iid,400,293
ψ,-0.011427307502898061,sipw_iid,400,293
σ2,0.0001989316133893774,sipw_iid,400,293
σ2net,0.0001989316133893775,sipw_iid,400,293
σ2boot,NaN,sipw_iid,400,293
stabilized,true,sipw_iid,400,293
ψ,-0.013957689599530709,onestep_iid,400,293
σ2,0.00018732843711422584,onestep_iid,400,293
σ2net,0.0001873284371142259,onestep_iid,400,293
σ2boot,NaN,onestep_iid,400,293
ψ,-0.01395335403526569,tmle_iid,400,293
σ2,0.00018732843716121858,tmle_iid,400,293
σ2net,0.00018732843716121855,tmle_iid,400,293
σ2boot,NaN,tmle_iid,400,293
ψ,0.40439465286203,ols,400,293
σ2,0.003510553958048934,ols,400,293
σ2net,0.003510553958048934,ols,400,293
ψ,0.13136439684267243,plugin,400,294
σ2boot,NaN,plugin,400,294
ψ,0.15179147410074675,ipw,400,294
σ2,0.0006084396236485679,ipw,400,294
σ2net,0.0023231530686889917,ipw,400,294
σ2boot,NaN,ipw,400,294
stabilized,false,ipw,400,294
ψ,0.1428039004054235,sipw,400,294
σ2,0.00039677266498183245,sipw,400,294
σ2net,0.0013521541747846676,sipw,400,294
σ2boot,NaN,sipw,400,294
stabilized,true,sipw,400,294
ψ,0.13205033342669176,onestep,400,294
σ2,0.00019665783993551614,onestep,400,294
σ2net,0.0009498723802513979,onestep,400,294
σ2boot,NaN,onestep,400,294
ψ,0.13173836131113256,tmle,400,294
σ2,0.00019665808325201837,tmle,400,294
σ2net,0.000951007268912117,tmle,400,294
σ2boot,NaN,tmle,400,294
ψ,0.04928317799581193,plugin_iid,400,294
σ2boot,NaN,plugin_iid,400,294
ψ,0.04880229699445862,ipw_iid,400,294
σ2,0.0001863510757343393,ipw_iid,400,294
σ2net,0.00018635107573433928,ipw_iid,400,294
σ2boot,NaN,ipw_iid,400,294
stabilized,false,ipw_iid,400,294
ψ,0.04872308093349547,sipw_iid,400,294
σ2,0.0001801947202448494,sipw_iid,400,294
σ2net,0.00018019472024484944,sipw_iid,400,294
σ2boot,NaN,sipw_iid,400,294
stabilized,true,sipw_iid,400,294
ψ,0.04879651063866402,onestep_iid,400,294
σ2,0.00018160959554005168,onestep_iid,400,294
σ2net,0.00018160959554005166,onestep_iid,400,294
σ2boot,NaN,onestep_iid,400,294
ψ,0.04879748169630036,tmle_iid,400,294
σ2,0.00018160959554240906,tmle_iid,400,294
σ2net,0.00018160959554240906,tmle_iid,400,294
σ2boot,NaN,tmle_iid,400,294
ψ,0.5569456427334,ols,400,294
σ2,0.0035759754428134173,ols,400,294
σ2net,0.0035759754428134173,ols,400,294
ψ,0.08127984344223656,plugin,400,295
σ2boot,NaN,plugin,400,295
ψ,0.07504474451131653,ipw,400,295
σ2,0.0002260860189105192,ipw,400,295
σ2net,0.0008396281894999923,ipw,400,295
σ2boot,NaN,ipw,400,295
stabilized,false,ipw,400,295
ψ,0.07713475700495122,sipw,400,295
σ2,0.00019509528441220188,sipw,400,295
σ2net,0.0006841915480544414,sipw,400,295
σ2boot,NaN,sipw,400,295
stabilized,true,sipw,400,295
ψ,0.08151092818405077,onestep,400,295
σ2,0.0001554502635745728,onestep,400,295
σ2net,0.0007597627147526576,onestep,400,295
σ2boot,NaN,onestep,400,295
ψ,0.08143095257531688,tmle,400,295
σ2,0.00015545027956481779,tmle,400,295
σ2net,0.0007598641087496461,tmle,400,295
σ2boot,NaN,tmle,400,295
ψ,0.004080206119458401,plugin_iid,400,295
σ2boot,NaN,plugin_iid,400,295
