estimate,value,method,samples,i
ψ,3.5302632164116234,plugin,400,236
σ2boot,NaN,plugin,400,236
ψ,3.480955339156135,ipw,400,236
σ2,0.00018916536532982827,ipw,400,236
σ2net,0.00038196637564896145,ipw,400,236
σ2boot,NaN,ipw,400,236
stabilized,false,ipw,400,236
ψ,3.4809553372192634,sipw,400,236
σ2,0.00018916523306145496,sipw,400,236
σ2net,0.0003819665221302455,sipw,400,236
σ2boot,NaN,sipw,400,236
stabilized,true,sipw,400,236
ψ,3.5302632238750027,onestep,400,236
σ2,0.00018752311587791652,onestep,400,236
σ2net,0.00032897126038041477,onestep,400,236
σ2boot,NaN,onestep,400,236
ψ,3.5302632236392237,tmle,400,236
σ2,0.00018752310986378394,tmle,400,236
σ2net,0.0003289712538672341,tmle,400,236
σ2boot,NaN,tmle,400,236
ψ,3.486559361687033,plugin_iid,400,236
σ2boot,NaN,plugin_iid,400,236
ψ,3.480955363042602,ipw_iid,400,236
σ2,0.0001891657604359564,ipw_iid,400,236
σ2net,0.00018916576043595632,ipw_iid,400,236
σ2boot,NaN,ipw_iid,400,236
stabilized,false,ipw_iid,400,236
ψ,3.480955324713822,sipw_iid,400,236
σ2,0.00018916522220520723,sipw_iid,400,236
σ2net,0.00018916522220520737,sipw_iid,400,236
σ2boot,NaN,sipw_iid,400,236
stabilized,true,sipw_iid,400,236
ψ,3.4865593772524983,onestep_iid,400,236
σ2,0.0001891652841966462,onestep_iid,400,236
σ2net,0.00018916528419664623,onestep_iid,400,236
σ2boot,NaN,onestep_iid,400,236
ψ,3.486559386335718,tmle_iid,400,236
σ2,0.00018916522644726606,tmle_iid,400,236
σ2net,0.00018916522644726633,tmle_iid,400,236
σ2boot,NaN,tmle_iid,400,236
ψ,-0.010738593760528308,ols,400,236
σ2,0.005786620053693859,ols,400,236
σ2net,0.005786620053693859,ols,400,236
ψ,3.5131734690522562,plugin,400,237
σ2boot,NaN,plugin,400,237
ψ,3.4643063719514475,ipw,400,237
σ2,0.00019933249433453577,ipw,400,237
σ2net,0.00038661908867349286,ipw,400,237
σ2boot,NaN,ipw,400,237
stabilized,false,ipw,400,237
ψ,3.464306371369068,sipw,400,237
σ2,0.0001993324590547616,sipw,400,237
σ2net,0.0003866168555823099,sipw,400,237
σ2boot,NaN,sipw,400,237
stabilized,true,sipw,400,237
ψ,3.5131734608629097,onestep,400,237
σ2,0.00019463699969760414,onestep,400,237
σ2net,0.0003748668265337085,onestep,400,237
σ2boot,NaN,onestep,400,237
ψ,3.5130635055348653,tmle,400,237
σ2,0.00019463703406694168,tmle,400,237
σ2net,0.0003750581268878065,tmle,400,237
σ2boot,NaN,tmle,400,237
ψ,3.471036189011727,plugin_iid,400,237
σ2boot,NaN,plugin_iid,400,237
ψ,3.464306345511712,ipw_iid,400,237
σ2,0.00019933216791386744,ipw_iid,400,237
σ2net,0.00019933216791386742,ipw_iid,400,237
σ2boot,NaN,ipw_iid,400,237
stabilized,false,ipw_iid,400,237
ψ,3.4643063539947034,sipw_iid,400,237
σ2,0.00019933257186873383,sipw_iid,400,237
σ2net,0.0001993325718687339,sipw_iid,400,237
σ2boot,NaN,sipw_iid,400,237
stabilized,true,sipw_iid,400,237
ψ,3.4710361830965115,onestep_iid,400,237
σ2,0.0001993326015340988,onestep_iid,400,237
σ2net,0.000199332601534099,onestep_iid,400,237
σ2boot,NaN,onestep_iid,400,237
ψ,3.4710361845024162,tmle_iid,400,237
σ2,0.0001993325888702894,tmle_iid,400,237
σ2net,0.00019933258887028926,tmle_iid,400,237
σ2boot,NaN,tmle_iid,400,237
ψ,-0.09727002964152305,ols,400,237
σ2,0.006779050517447183,ols,400,237
σ2net,0.006779050517447183,ols,400,237
ψ,3.5158716898755387,plugin,400,238
σ2boot,NaN,plugin,400,238
ψ,3.465145573678657,ipw,400,238
σ2,0.00017710662447453432,ipw,400,238
σ2net,0.0003361855477655864,ipw,400,238
σ2boot,NaN,ipw,400,238
stabilized,false,ipw,400,238
ψ,3.4651455867979775,sipw,400,238
σ2,0.0001771069508127299,sipw,400,238
σ2net,0.00033618814439146505,sipw,400,238
σ2boot,NaN,sipw,400,238
stabilized,true,sipw,400,238
ψ,3.5158716866124298,onestep,400,238
σ2,0.00016877664086109093,onestep,400,238
σ2net,0.00028944552622932286,onestep,400,238
σ2boot,NaN,onestep,400,238
ψ,3.514996530981867,tmle,400,238
σ2,0.000168778547585685,tmle,400,238
σ2net,0.0002890314999521634,tmle,400,238
σ2boot,NaN,tmle,400,238
ψ,3.475423462579575,plugin_iid,400,238
σ2boot,NaN,plugin_iid,400,238
ψ,3.4651455857758733,ipw_iid,400,238
σ2,0.0001771069020620614,ipw_iid,400,238
σ2net,0.00017710690206206142,ipw_iid,400,238
σ2boot,NaN,ipw_iid,400,238
stabilized,false,ipw_iid,400,238
ψ,3.465145584640133,sipw_iid,400,238
σ2,0.00017710704370753008,sipw_iid,400,238
σ2net,0.00017710704370753016,sipw_iid,400,238
σ2boot,NaN,sipw_iid,400,238
stabilized,true,sipw_iid,400,238
ψ,3.4754234577960994,onestep_iid,400,238
σ2,0.00017710701404760197,onestep_iid,400,238
σ2net,0.00017710701404760178,onestep_iid,400,238
σ2boot,NaN,onestep_iid,400,238
ψ,3.4754234563846227,tmle_iid,400,238
σ2,0.00017710701599568058,tmle_iid,400,238
σ2net,0.0001771070159956805,tmle_iid,400,238
σ2boot,NaN,tmle_iid,400,238
ψ,0.04290269820773718,ols,400,238
σ2,0.006254709594268414,ols,400,238
σ2net,0.006254709594268414,ols,400,238
ψ,3.5211764149640494,plugin,400,239
σ2boot,NaN,plugin,400,239
ψ,3.4724926630929485,ipw,400,239
σ2,0.00021269836592834688,ipw,400,239
σ2net,0.0010341634355665018,ipw,400,239
σ2boot,NaN,ipw,400,239
stabilized,false,ipw,400,239
ψ,3.4724926694505034,sipw,400,239
σ2,0.00021269788460814417,sipw,400,239
σ2net,0.0010341560439805233,sipw,400,239
σ2boot,NaN,sipw,400,239
stabilized,true,sipw,400,239
ψ,3.521176409902499,onestep,400,239
σ2,0.000196072595995072,onestep,400,239
σ2net,0.0008399768734523779,onestep,400,239
σ2boot,NaN,onestep,400,239
ψ,3.5211764097650247,tmle,400,239
σ2,0.00019607259375747536,tmle,400,239
σ2net,0.0008399768937983691,tmle,400,239
σ2boot,NaN,tmle,400,239
ψ,3.4833985824223546,plugin_iid,400,239
σ2boot,NaN,plugin_iid,400,239
ψ,3.4724926154964146,ipw_iid,400,239
σ2,0.0002126978329637229,ipw_iid,400,239
σ2net,0.00021269783296372303,ipw_iid,400,239
σ2boot,NaN,ipw_iid,400,239
stabilized,false,ipw_iid,400,239
ψ,3.4724926275599906,sipw_iid,400,239
σ2,0.00021269812353437038,sipw_iid,400,239
σ2net,0.0002126981235343703,sipw_iid,400,239
σ2boot,NaN,sipw_iid,400,239
stabilized,true,sipw_iid,400,239
ψ,3.4833985723719185,onestep_iid,400,239
σ2,0.00021269813446775498,onestep_iid,400,239
σ2net,0.0002126981344677549,onestep_iid,400,239
σ2boot,NaN,onestep_iid,400,239
ψ,3.483398567923006,tmle_iid,400,239
σ2,0.00021269811489749724,tmle_iid,400,239
σ2net,0.00021269811489749713,tmle_iid,400,239
σ2boot,NaN,tmle_iid,400,239
ψ,0.1750400497103658,ols,400,239
σ2,0.007230420473580008,ols,400,239
σ2net,0.007230420473580008,ols,400,239
ψ,3.521569015810269,plugin,400,240
σ2boot,NaN,plugin,400,240
ψ,3.4728374134280426,ipw,400,240
σ2,0.0001721604549372992,ipw,400,240
σ2net,0.0002750640989711038,ipw,400,240
σ2boot,NaN,ipw,400,240
stabilized,false,ipw,400,240
ψ,3.472837397902499,sipw,400,240
σ2,0.00017216000522464323,sipw,400,240
σ2net,0.0002750623315934372,sipw,400,240
σ2boot,NaN,sipw,400,240
stabilized,true,sipw,400,240
ψ,3.521569005812186,onestep,400,240
σ2,0.00016551262884088018,onestep,400,240
σ2net,0.00025176463575540776,onestep,400,240
σ2boot,NaN,onestep,400,240
ψ,3.52071654635685,tmle,400,240
σ2,0.00016551443801605026,tmle,400,240
σ2net,0.0002529514890231911,tmle,400,240
σ2boot,NaN,tmle,400,240
ψ,3.4814480443603486,plugin_iid,400,240
σ2boot,NaN,plugin_iid,400,240
ψ,3.4728373921016633,ipw_iid,400,240
σ2,0.00017216008200442653,ipw_iid,400,240
σ2net,0.00017216008200442664,ipw_iid,400,240
σ2boot,NaN,ipw_iid,400,240
stabilized,false,ipw_iid,400,240
ψ,3.4728373969997324,sipw_iid,400,240
σ2,0.00017216003311853187,sipw_iid,400,240
σ2net,0.00017216003311853182,sipw_iid,400,240
σ2boot,NaN,sipw_iid,400,240
stabilized,true,sipw_iid,400,240
ψ,3.4814480485612673,onestep_iid,400,240
σ2,0.00017216009688352237,onestep_iid,400,240
σ2net,0.00017216009688352245,onestep_iid,400,240
σ2boot,NaN,onestep_iid,400,240
ψ,3.4814480522741014,tmle_iid,400,240
σ2,0.00017216002782122173,tmle_iid,400,240
σ2net,0.00017216002782122179,tmle_iid,400,240
σ2boot,NaN,tmle_iid,400,240
ψ,0.027750319085587692,ols,400,240
σ2,0.005773556417991255,ols,400,240
σ2net,0.005773556417991255,ols,400,240
ψ,3.4983419724039853,plugin,400,241
σ2boot,NaN,plugin,400,241
ψ,3.4486627119816653,ipw,400,241
σ2,0.0002350181464135276,ipw,400,241
σ2net,0.0005731592699261577,ipw,400,241
σ2boot,NaN,ipw,400,241
stabilized,false,ipw,400,241
ψ,3.4486626888395233,sipw,400,241
σ2,0.0002350173505243884,sipw,400,241
σ2net,0.0005731549317457796,sipw,400,241
σ2boot,NaN,sipw,400,241
stabilized,true,sipw,400,241
ψ,3.498341971360394,onestep,400,241
σ2,0.00019501548804080546,onestep,400,241
σ2net,0.00045316150148386544,onestep,400,241
σ2boot,NaN,onestep,400,241
ψ,3.4981892168153284,tmle,400,241
σ2,0.00019501554679731182,tmle,400,241
σ2net,0.00045254174961666935,tmle,400,241
σ2boot,NaN,tmle,400,241
ψ,3.4563801702612333,plugin_iid,400,241
σ2boot,NaN,plugin_iid,400,241
ψ,3.448662648473983,ipw_iid,400,241
σ2,0.00023501749985769025,ipw_iid,400,241
σ2net,0.00023501749985769033,ipw_iid,400,241
σ2boot,NaN,ipw_iid,400,241
stabilized,false,ipw_iid,400,241
ψ,3.4486626639263265,sipw_iid,400,241
σ2,0.00023501785272950383,sipw_iid,400,241
σ2net,0.00023501785272950402,sipw_iid,400,241
σ2boot,NaN,sipw_iid,400,241
stabilized,true,sipw_iid,400,241
ψ,3.456380159004155,onestep_iid,400,241
σ2,0.00023501782240243976,onestep_iid,400,241
σ2net,0.00023501782240243987,onestep_iid,400,241
σ2boot,NaN,onestep_iid,400,241
ψ,3.456380158778689,tmle_iid,400,241
σ2,0.00023501783174351175,tmle_iid,400,241
σ2net,0.00023501783174351186,tmle_iid,400,241
σ2boot,NaN,tmle_iid,400,241
ψ,0.01900979854376455,ols,400,241
σ2,0.006445612316736727,ols,400,241
σ2net,0.006445612316736727,ols,400,241
ψ,3.5466297929004718,plugin,400,242
σ2boot,NaN,plugin,400,242
ψ,3.497460138591053,ipw,400,242
σ2,0.00020286080851996454,ipw,400,242
σ2net,0.0003147867210324652,ipw,400,242
σ2boot,NaN,ipw,400,242
stabilized,false,ipw,400,242
ψ,3.49746010854898,sipw,400,242
σ2,0.0002028601314905628,sipw,400,242
σ2net,0.00031478319497267755,sipw,400,242
σ2boot,NaN,sipw,400,242
stabilized,true,sipw,400,242
ψ,3.5466297944393705,onestep,400,242
σ2,0.00020627285860376997,onestep,400,242
σ2net,0.0003982574057245109,onestep,400,242
σ2boot,NaN,onestep,400,242
ψ,3.5458778604358536,tmle,400,242
σ2,0.00020627427067909198,tmle,400,242
σ2net,0.00040043055405637593,tmle,400,242
σ2boot,NaN,tmle,400,242
ψ,3.5072663101183057,plugin_iid,400,242
σ2boot,NaN,plugin_iid,400,242
ψ,3.4974601109024395,ipw_iid,400,242
σ2,0.00020286026513163975,ipw_iid,400,242
σ2net,0.00020286026513163983,ipw_iid,400,242
σ2boot,NaN,ipw_iid,400,242
stabilized,false,ipw_iid,400,242
ψ,3.4974601002483583,sipw_iid,400,242
σ2,0.000202860105609839,sipw_iid,400,242
σ2net,0.00020286010560983895,sipw_iid,400,242
σ2boot,NaN,sipw_iid,400,242
stabilized,true,sipw_iid,400,242
ψ,3.5072662979977247,onestep_iid,400,242
σ2,0.00020286008834402369,onestep_iid,400,242
σ2net,0.00020286008834402374,onestep_iid,400,242
σ2boot,NaN,onestep_iid,400,242
ψ,3.507266298593007,tmle_iid,400,242
σ2,0.0002028600854597887,tmle_iid,400,242
σ2net,0.00020286008545978857,tmle_iid,400,242
σ2boot,NaN,tmle_iid,400,242
ψ,0.053699289968918436,ols,400,242
σ2,0.006317421491550493,ols,400,242
σ2net,0.006317421491550493,ols,400,242
ψ,3.5413592979306943,plugin,400,243
σ2boot,NaN,plugin,400,243
ψ,3.4877295277310325,ipw,400,243
σ2,0.00019945053945485172,ipw,400,243
σ2net,0.00046845533688729643,ipw,400,243
σ2boot,NaN,ipw,400,243
stabilized,false,ipw,400,243
ψ,3.487729516824748,sipw,400,243
σ2,0.00019944999604584827,sipw,400,243
σ2net,0.00046845341216075813,sipw,400,243
σ2boot,NaN,sipw,400,243
stabilized,true,sipw,400,243
ψ,3.541359294826412,onestep,400,243
σ2,0.0001998218592447103,onestep,400,243
σ2net,0.000517275239013581,onestep,400,243
σ2boot,NaN,onestep,400,243
ψ,3.54118721584757,tmle,400,243
σ2,0.0001998219322029197,tmle,400,243
σ2net,0.0005176975117601644,tmle,400,243
σ2boot,NaN,tmle,400,243
ψ,3.496478917929321,plugin_iid,400,243
σ2boot,NaN,plugin_iid,400,243
ψ,3.4877295676382145,ipw_iid,400,243
σ2,0.00019945129614602815,ipw_iid,400,243
σ2net,0.00019945129614602818,ipw_iid,400,243
σ2boot,NaN,ipw_iid,400,243
stabilized,false,ipw_iid,400,243
ψ,3.4877295025483397,sipw_iid,400,243
σ2,0.00019944999642852227,sipw_iid,400,243
σ2net,0.00019944999642852225,sipw_iid,400,243
σ2boot,NaN,sipw_iid,400,243
stabilized,true,sipw_iid,400,243
ψ,3.4964789107984267,onestep_iid,400,243
σ2,0.0001994500044136228,onestep_iid,400,243
σ2net,0.0001994500044136229,onestep_iid,400,243
σ2boot,NaN,onestep_iid,400,243
ψ,3.4964789179123854,tmle_iid,400,243
σ2,0.00019944999800845586,tmle_iid,400,243
σ2net,0.00019944999800845583,tmle_iid,400,243
σ2boot,NaN,tmle_iid,400,243
ψ,-0.027800586631975516,ols,400,243
σ2,0.006329213066736852,ols,400,243
σ2net,0.006329213066736852,ols,400,243
ψ,3.5388621625483836,plugin,400,244
σ2boot,NaN,plugin,400,244
ψ,3.4911409008709713,ipw,400,244
σ2,0.00019933289848492948,ipw,400,244
σ2net,0.0005638753291796865,ipw,400,244
σ2boot,NaN,ipw,400,244
stabilized,false,ipw,400,244
ψ,3.491140914304468,sipw,400,244
σ2,0.00019933294096360348,sipw,400,244
σ2net,0.0005638755457038072,sipw,400,244
σ2boot,NaN,sipw,400,244
stabilized,true,sipw,400,244
ψ,3.5388621584886106,onestep,400,244
σ2,0.00020596858889807546,onestep,400,244
σ2net,0.0006165288761724506,onestep,400,244
σ2boot,NaN,onestep,400,244
ψ,3.5381797061645788,tmle,400,244
σ2,0.00020596976489745025,tmle,400,244
σ2net,0.0006187456489733258,tmle,400,244
σ2boot,NaN,tmle,400,244
ψ,3.501152674778623,plugin_iid,400,244
σ2boot,NaN,plugin_iid,400,244
ψ,3.4911408892036127,ipw_iid,400,244
σ2,0.00019933267799269026,ipw_iid,400,244
σ2net,0.00019933267799269026,ipw_iid,400,244
σ2boot,NaN,ipw_iid,400,244
stabilized,false,ipw_iid,400,244
ψ,3.4911409106683284,sipw_iid,400,244
σ2,0.00019933288392398225,sipw_iid,400,244
σ2net,0.00019933288392398225,sipw_iid,400,244
σ2boot,NaN,sipw_iid,400,244
stabilized,true,sipw_iid,400,244
ψ,3.5011526708808884,onestep_iid,400,244
σ2,0.000199332862263606,onestep_iid,400,244
σ2net,0.00019933286226360585,onestep_iid,400,244
σ2boot,NaN,onestep_iid,400,244
ψ,3.5011526648556113,tmle_iid,400,244
σ2,0.00019933287730739685,tmle_iid,400,244
σ2net,0.00019933287730739699,tmle_iid,400,244
σ2boot,NaN,tmle_iid,400,244
ψ,0.05570092437267665,ols,400,244
σ2,0.006196542067504305,ols,400,244
σ2net,0.006196542067504305,ols,400,244
ψ,3.5589196520871043,plugin,400,245
σ2boot,NaN,plugin,400,245
ψ,3.5076009711777862,ipw,400,245
σ2,0.0001903103058927379,ipw,400,245
σ2net,0.0003143126098271276,ipw,400,245
σ2boot,NaN,ipw,400,245
stabilized,false,ipw,400,245
ψ,3.5076009886111046,sipw,400,245
σ2,0.00019031070205303364,sipw,400,245
σ2net,0.0003143128841314183,sipw,400,245
σ2boot,NaN,sipw,400,245
stabilized,true,sipw,400,245
ψ,3.5589196541805075,onestep,400,245
σ2,0.00019589801625325668,onestep,400,245
σ2net,0.000309642537506224,onestep,400,245
σ2boot,NaN,onestep,400,245
ψ,3.558300884191831,tmle,400,245
σ2,0.00019589897460860821,tmle,400,245
σ2net,0.000310857044344266,tmle,400,245
σ2boot,NaN,tmle,400,245
ψ,3.5157167499204065,plugin_iid,400,245
σ2boot,NaN,plugin_iid,400,245
ψ,3.5076009965371275,ipw_iid,400,245
σ2,0.00019031081738562117,ipw_iid,400,245
σ2net,0.0001903108173856211,ipw_iid,400,245
σ2boot,NaN,ipw_iid,400,245
stabilized,false,ipw_iid,400,245
ψ,3.5076009979621476,sipw_iid,400,245
σ2,0.0001903107880788922,sipw_iid,400,245
σ2net,0.00019031078807889217,sipw_iid,400,245
σ2boot,NaN,sipw_iid,400,245
stabilized,true,sipw_iid,400,245
ψ,3.5157167640302127,onestep_iid,400,245
σ2,0.00019031072687586924,onestep_iid,400,245
σ2net,0.00019031072687586938,onestep_iid,400,245
σ2boot,NaN,onestep_iid,400,245
ψ,3.5157167575016697,tmle_iid,400,245
σ2,0.0001903107595564777,tmle_iid,400,245
σ2net,0.00019031075955647754,tmle_iid,400,245
σ2boot,NaN,tmle_iid,400,245
ψ,0.028111735426097982,ols,400,245
σ2,0.006555687730424383,ols,400,245
σ2net,0.006555687730424383,ols,400,245
ψ,3.520328708205709,plugin,400,246
σ2boot,NaN,plugin,400,246
ψ,3.4717270127249606,ipw,400,246
σ2,0.0002107724181414036,ipw,400,246
σ2net,0.0005682950125467407,ipw,400,246
σ2boot,NaN,ipw,400,246
stabilized,false,ipw,400,246
ψ,3.471727054743291,sipw,400,246
σ2,0.00021077272742480195,sipw,400,246
σ2net,0.0005682938594940499,sipw,400,246
σ2boot,NaN,sipw,400,246
stabilized,true,sipw,400,246
ψ,3.520328711915991,onestep,400,246
σ2,0.00020791915416085594,onestep,400,246
σ2net,0.0005615415722205418,onestep,400,246
σ2boot,NaN,onestep,400,246
ψ,3.520061838232982,tmle,400,246
σ2,0.00020791933343602043,tmle,400,246
σ2net,0.0005617501506161737,tmle,400,246
σ2boot,NaN,tmle,400,246
ψ,3.4828754734199974,plugin_iid,400,246
σ2boot,NaN,plugin_iid,400,246
ψ,3.4717270157689035,ipw_iid,400,246
σ2,0.00021077247807800478,ipw_iid,400,246
σ2net,0.0002107724780780047,ipw_iid,400,246
σ2boot,NaN,ipw_iid,400,246
stabilized,false,ipw_iid,400,246
ψ,3.4717270385214607,sipw_iid,400,246
σ2,0.00021077273117895058,sipw_iid,400,246
σ2net,0.00021077273117895063,sipw_iid,400,246
σ2boot,NaN,sipw_iid,400,246
stabilized,true,sipw_iid,400,246
ψ,3.4828754812148475,onestep_iid,400,246
σ2,0.0002107727255722192,onestep_iid,400,246
σ2net,0.00021077272557221924,onestep_iid,400,246
σ2boot,NaN,onestep_iid,400,246
ψ,3.482875479416387,tmle_iid,400,246
σ2,0.0002107727285425499,tmle_iid,400,246
σ2net,0.00021077272854254977,tmle_iid,400,246
σ2boot,NaN,tmle_iid,400,246
ψ,0.1745819327284176,ols,400,246
σ2,0.0059511166842375575,ols,400,246
σ2net,0.0059511166842375575,ols,400,246
ψ,3.518304355357377,plugin,400,247
σ2boot,NaN,plugin,400,247
ψ,3.469578331870003,ipw,400,247
σ2,0.00018132865652688426,ipw,400,247
σ2net,0.00039726080492661714,ipw,400,247
σ2boot,NaN,ipw,400,247
stabilized,false,ipw,400,247
ψ,3.4695783456747313,sipw,400,247
σ2,0.00018132893474105555,sipw,400,247
σ2net,0.0003972630544708542,sipw,400,247
σ2boot,NaN,sipw,400,247
stabilized,true,sipw,400,247
ψ,3.518304351497708,onestep,400,247
σ2,0.00018358075403579092,onestep,400,247
σ2net,0.0004202453884420699,onestep,400,247
σ2boot,NaN,onestep,400,247
ψ,3.51755362181745,tmle,400,247
σ2,0.00018358214148515481,tmle,400,247
σ2net,0.00042120070522556284,tmle,400,247
σ2boot,NaN,tmle,400,247
ψ,3.481438991856197,plugin_iid,400,247
σ2boot,NaN,plugin_iid,400,247
ψ,3.469578343453425,ipw_iid,400,247
σ2,0.00018132885511501525,ipw_iid,400,247
σ2net,0.00018132885511501541,ipw_iid,400,247
σ2boot,NaN,ipw_iid,400,247
stabilized,false,ipw_iid,400,247
ψ,3.469578336459634,sipw_iid,400,247
σ2,0.00018132891853690056,sipw_iid,400,247
σ2net,0.00018132891853690045,sipw_iid,400,247
σ2boot,NaN,sipw_iid,400,247
stabilized,true,sipw_iid,400,247
ψ,3.4814389811857054,onestep_iid,400,247
σ2,0.00018132899093564303,onestep_iid,400,247
σ2net,0.000181328990935643,onestep_iid,400,247
σ2boot,NaN,onestep_iid,400,247
ψ,3.481438978056557,tmle_iid,400,247
σ2,0.000181328933018315,tmle_iid,400,247
σ2net,0.00018132893301831522,tmle_iid,400,247
σ2boot,NaN,tmle_iid,400,247
ψ,0.1594235671918226,ols,400,247
σ2,0.006374997890568894,ols,400,247
σ2net,0.006374997890568894,ols,400,247
ψ,3.50512801955339,plugin,400,248
σ2boot,NaN,plugin,400,248
ψ,3.454603034176369,ipw,400,248
σ2,0.0002059717852181252,ipw,400,248
σ2net,0.000560060999916962,ipw,400,248
σ2boot,NaN,ipw,400,248
stabilized,false,ipw,400,248
ψ,3.4546024291082364,sipw,400,248
σ2,0.00020597269623144894,sipw,400,248
σ2net,0.0005600300014213339,sipw,400,248
σ2boot,NaN,sipw,400,248
stabilized,true,sipw,400,248
ψ,3.5051277942139945,onestep,400,248
σ2,0.00019022364821343545,onestep,400,248
σ2net,0.0004553956458223105,onestep,400,248
σ2boot,NaN,onestep,400,248
ψ,3.505127798106547,tmle,400,248
σ2,0.00019022365018956167,tmle,400,248
σ2net,0.00045539567205947566,tmle,400,248
σ2boot,NaN,tmle,400,248
ψ,3.4604955124769465,plugin_iid,400,248
σ2boot,NaN,plugin_iid,400,248
ψ,3.4546028620896694,ipw_iid,400,248
σ2,0.00020597021468481364,ipw_iid,400,248
σ2net,0.0002059702146848137,ipw_iid,400,248
σ2boot,NaN,ipw_iid,400,248
stabilized,false,ipw_iid,400,248
ψ,3.4546028691961586,sipw_iid,400,248
σ2,0.0002059706621041923,sipw_iid,400,248
σ2net,0.00020597066210419198,sipw_iid,400,248
σ2boot,NaN,sipw_iid,400,248
stabilized,true,sipw_iid,400,248
ψ,3.4604954950817883,onestep_iid,400,248
σ2,0.00020597067694319476,onestep_iid,400,248
σ2net,0.00020597067694319473,onestep_iid,400,248
σ2boot,NaN,onestep_iid,400,248
ψ,3.4604955081276874,tmle_iid,400,248
σ2,0.0002059706859241236,tmle_iid,400,248
σ2net,0.0002059706859241236,tmle_iid,400,248
σ2boot,NaN,tmle_iid,400,248
ψ,-0.038232606663333474,ols,400,248
σ2,0.006545978556596574,ols,400,248
σ2net,0.006545978556596574,ols,400,248
ψ,3.4976001063124182,plugin,400,249
σ2boot,NaN,plugin,400,249
ψ,3.4476195425410068,ipw,400,249
σ2,0.00021397154347108018,ipw,400,249
σ2net,0.00048539909131597786,ipw,400,249
σ2boot,NaN,ipw,400,249
stabilized,false,ipw,400,249
ψ,3.4476195530403335,sipw,400,249
σ2,0.00021397094401524167,sipw,400,249
σ2net,0.0004853964332217882,sipw,400,249
σ2boot,NaN,sipw,400,249
stabilized,true,sipw,400,249
ψ,3.4976001119859603,onestep,400,249
σ2,0.0002045222560469841,onestep,400,249
σ2net,0.0005705550802802985,onestep,400,249
σ2boot,NaN,onestep,400,249
ψ,3.4976001092390736,tmle,400,249
σ2,0.00020452225650061784,tmle,400,249
σ2net,0.0005705550721737641,tmle,400,249
σ2boot,NaN,tmle,400,249
ψ,3.4597409688880316,plugin_iid,400,249
σ2boot,NaN,plugin_iid,400,249
ψ,3.447619502447511,ipw_iid,400,249
σ2,0.0002139709115709881,ipw_iid,400,249
σ2net,0.0002139709115709881,ipw_iid,400,249
σ2boot,NaN,ipw_iid,400,249
stabilized,false,ipw_iid,400,249
ψ,3.4476195224163972,sipw_iid,400,249
σ2,0.0002139709926660852,sipw_iid,400,249
σ2net,0.0002139709926660852,sipw_iid,400,249
σ2boot,NaN,sipw_iid,400,249
stabilized,true,sipw_iid,400,249
ψ,3.4597409745481515,onestep_iid,400,249
σ2,0.0002139709717718611,onestep_iid,400,249
σ2net,0.00021397097177186096,onestep_iid,400,249
σ2boot,NaN,onestep_iid,400,249
ψ,3.4597409753105435,tmle_iid,400,249
σ2,0.00021397096592305862,tmle_iid,400,249
σ2net,0.00021397096592305873,tmle_iid,400,249
σ2boot,NaN,tmle_iid,400,249
ψ,-0.01915123553048579,ols,400,249
σ2,0.0062415005515286765,ols,400,249
σ2net,0.0062415005515286765,ols,400,249
ψ,3.5410474701048713,plugin,400,250
σ2boot,NaN,plugin,400,250
ψ,3.4911989348296384,ipw,400,250
σ2,0.00021624469384952976,ipw,400,250
σ2net,0.0008156144197298042,ipw,400,250
σ2boot,NaN,ipw,400,250
stabilized,false,ipw,400,250
ψ,3.4912012338162173,sipw,400,250
σ2,0.00021624537326420378,sipw,400,250
σ2net,0.0008155404200217289,sipw,400,250
σ2boot,NaN,sipw,400,250
stabilized,true,sipw,400,250
ψ,3.541047447710245,onestep,400,250
σ2,0.00022548710636342343,onestep,400,250
σ2net,0.0008883585729086645,onestep,400,250
σ2boot,NaN,onestep,400,250
ψ,3.5404307110504583,tmle,400,250
σ2,0.00022548813165720563,tmle,400,250
σ2net,0.000890118650658286,tmle,400,250
σ2boot,NaN,tmle,400,250
ψ,3.500752934943508,plugin_iid,400,250
σ2boot,NaN,plugin_iid,400,250
ψ,3.4911989934650087,ipw_iid,400,250
σ2,0.00021624652913448033,ipw_iid,400,250
σ2net,0.00021624652913448044,ipw_iid,400,250
σ2boot,NaN,ipw_iid,400,250
stabilized,false,ipw_iid,400,250
ψ,3.4911989885727994,sipw_iid,400,250
σ2,0.00021624634265000244,sipw_iid,400,250
σ2net,0.00021624634265000236,sipw_iid,400,250
σ2boot,NaN,sipw_iid,400,250
stabilized,true,sipw_iid,400,250
ψ,3.5007529461771636,onestep_iid,400,250
σ2,0.00021624632203463996,onestep_iid,400,250
σ2net,0.00021624632203463996,onestep_iid,400,250
σ2boot,NaN,onestep_iid,400,250
ψ,3.5007529510727187,tmle_iid,400,250
σ2,0.00021624630820988024,tmle_iid,400,250
σ2net,0.00021624630820988,tmle_iid,400,250
σ2boot,NaN,tmle_iid,400,250
ψ,0.06361105450641193,ols,400,250
σ2,0.00706854780970897,ols,400,250
σ2net,0.00706854780970897,ols,400,250
ψ,3.5196359798678913,plugin,400,251
σ2boot,NaN,plugin,400,251
ψ,3.4715879982318234,ipw,400,251
