estimate,value,method,samples,i
σ2boot,NaN,ipw,400,470
stabilized,false,ipw,400,470
ψ,0.9373509053397163,sipw,400,470
σ2,0.000501742965071393,sipw,400,470
σ2net,0.001655216827507018,sipw,400,470
σ2boot,NaN,sipw,400,470
stabilized,true,sipw,400,470
ψ,1.023672137632603,onestep,400,470
σ2,0.0005083008457943302,onestep,400,470
σ2net,0.0016997933835741655,onestep,400,470
σ2boot,NaN,onestep,400,470
ψ,1.0234482278691213,tmle,400,470
σ2,0.0005083011130931183,tmle,400,470
σ2net,0.0017002549315081055,tmle,400,470
σ2boot,NaN,tmle,400,470
ψ,0.9483341092554185,plugin_iid,400,470
σ2boot,NaN,plugin_iid,400,470
ψ,0.9373509562099788,ipw_iid,400,470
σ2,0.0005017435321414553,ipw_iid,400,470
σ2net,0.0005017435321414558,ipw_iid,400,470
σ2boot,NaN,ipw_iid,400,470
stabilized,false,ipw_iid,400,470
ψ,0.9373508415541426,sipw_iid,400,470
σ2,0.0005017430851891286,sipw_iid,400,470
σ2net,0.0005017430851891288,sipw_iid,400,470
σ2boot,NaN,sipw_iid,400,470
stabilized,true,sipw_iid,400,470
ψ,0.9483341175404505,onestep_iid,400,470
σ2,0.0005017432976429057,onestep_iid,400,470
σ2net,0.0005017432976429058,onestep_iid,400,470
σ2boot,NaN,onestep_iid,400,470
ψ,0.9483341056164505,tmle_iid,400,470
σ2,0.0005017432212456529,tmle_iid,400,470
σ2net,0.0005017432212456528,tmle_iid,400,470
σ2boot,NaN,tmle_iid,400,470
ψ,0.27855965681685774,ols,400,470
σ2,0.004625606541947358,ols,400,470
σ2net,0.004625606541947358,ols,400,470
ψ,1.0574330901402258,plugin,400,471
σ2boot,NaN,plugin,400,471
ψ,0.964682694897761,ipw,400,471
σ2,0.0003785010065864781,ipw,400,471
σ2net,0.001014150376703419,ipw,400,471
σ2boot,NaN,ipw,400,471
stabilized,false,ipw,400,471
ψ,0.9646827213534249,sipw,400,471
σ2,0.00037850103495949103,sipw,400,471
σ2net,0.001014150090915541,sipw,400,471
σ2boot,NaN,sipw,400,471
stabilized,true,sipw,400,471
ψ,1.057433102285585,onestep,400,471
σ2,0.0003816061375397325,onestep,400,471
σ2net,0.0010246463470581977,onestep,400,471
σ2boot,NaN,onestep,400,471
ψ,1.056865100059419,tmle,400,471
σ2,0.0003816069163082063,tmle,400,471
σ2net,0.0010254428665588294,tmle,400,471
σ2boot,NaN,tmle,400,471
ψ,0.9768080506490502,plugin_iid,400,471
σ2boot,NaN,plugin_iid,400,471
ψ,0.9646826743650969,ipw_iid,400,471
σ2,0.00037850081974162174,ipw_iid,400,471
σ2net,0.00037850081974162174,ipw_iid,400,471
σ2boot,NaN,ipw_iid,400,471
stabilized,false,ipw_iid,400,471
ψ,0.9646826870591202,sipw_iid,400,471
σ2,0.00037850099655494624,sipw_iid,400,471
σ2net,0.0003785009965549462,sipw_iid,400,471
σ2boot,NaN,sipw_iid,400,471
stabilized,true,sipw_iid,400,471
ψ,0.9768080453121273,onestep_iid,400,471
σ2,0.00037850108171337245,onestep_iid,400,471
σ2net,0.0003785010817133725,onestep_iid,400,471
σ2boot,NaN,onestep_iid,400,471
ψ,0.9768080528213234,tmle_iid,400,471
σ2,0.00037850108259856894,tmle_iid,400,471
σ2net,0.0003785010825985693,tmle_iid,400,471
σ2boot,NaN,tmle_iid,400,471
ψ,0.283009816860612,ols,400,471
σ2,0.004030098772091844,ols,400,471
σ2net,0.004030098772091844,ols,400,471
ψ,0.9462153526370375,plugin,400,472
σ2boot,NaN,plugin,400,472
ψ,0.8477730487629516,ipw,400,472
σ2,0.0003987525135202638,ipw,400,472
σ2net,0.0015489697056907613,ipw,400,472
σ2boot,NaN,ipw,400,472
stabilized,false,ipw,400,472
ψ,0.8477730511513107,sipw,400,472
σ2,0.00039875224408974244,sipw,400,472
σ2net,0.0015489679496105103,sipw,400,472
σ2boot,NaN,sipw,400,472
stabilized,true,sipw,400,472
ψ,0.9462153474973828,onestep,400,472
σ2,0.00039976382432851953,onestep,400,472
σ2net,0.0015901008767179661,onestep,400,472
σ2boot,NaN,onestep,400,472
ψ,0.9457721696429671,tmle,400,472
σ2,0.00039976428780056646,tmle,400,472
σ2net,0.0015907975260582483,tmle,400,472
σ2boot,NaN,tmle,400,472
ψ,0.8618036999728979,plugin_iid,400,472
σ2boot,NaN,plugin_iid,400,472
ψ,0.847772981987112,ipw_iid,400,472
σ2,0.0003987520319347804,ipw_iid,400,472
σ2net,0.0003987520319347803,ipw_iid,400,472
σ2boot,NaN,ipw_iid,400,472
stabilized,false,ipw_iid,400,472
ψ,0.8477729871068695,sipw_iid,400,472
σ2,0.00039875200385577127,sipw_iid,400,472
σ2net,0.00039875200385577106,sipw_iid,400,472
σ2boot,NaN,sipw_iid,400,472
stabilized,true,sipw_iid,400,472
ψ,0.8618037079453563,onestep_iid,400,472
σ2,0.00039875208141572897,onestep_iid,400,472
σ2net,0.00039875208141572897,onestep_iid,400,472
σ2boot,NaN,onestep_iid,400,472
ψ,0.8618037309393071,tmle_iid,400,472
σ2,0.00039875208132119874,tmle_iid,400,472
σ2net,0.0003987520813211989,tmle_iid,400,472
σ2boot,NaN,tmle_iid,400,472
ψ,0.3534598171332299,ols,400,472
σ2,0.004507724130221605,ols,400,472
σ2net,0.004507724130221605,ols,400,472
ψ,1.0133085796855403,plugin,400,473
σ2boot,NaN,plugin,400,473
ψ,0.9212973448719031,ipw,400,473
σ2,0.00047862446657951957,ipw,400,473
σ2net,0.0016899573306284584,ipw,400,473
σ2boot,NaN,ipw,400,473
stabilized,false,ipw,400,473
ψ,0.9212973416308042,sipw,400,473
σ2,0.0004786244443976685,sipw,400,473
σ2net,0.0016899558329266117,sipw,400,473
σ2boot,NaN,sipw,400,473
stabilized,true,sipw,400,473
ψ,1.013308574601043,onestep,400,473
σ2,0.00048717568263471076,onestep,400,473
σ2net,0.001757311517572673,onestep,400,473
σ2boot,NaN,onestep,400,473
ψ,1.0126017610693716,tmle,400,473
σ2,0.00048717700421502,tmle,400,473
σ2net,0.001759580921648456,tmle,400,473
σ2boot,NaN,tmle,400,473
ψ,0.9357806695976544,plugin_iid,400,473
σ2boot,NaN,plugin_iid,400,473
ψ,0.9212973902794785,ipw_iid,400,473
σ2,0.0004786250014896633,ipw_iid,400,473
σ2net,0.0004786250014896634,ipw_iid,400,473
σ2boot,NaN,ipw_iid,400,473
stabilized,false,ipw_iid,400,473
ψ,0.921297305547197,sipw_iid,400,473
σ2,0.0004786244134919995,sipw_iid,400,473
σ2net,0.0004786244134919994,sipw_iid,400,473
σ2boot,NaN,sipw_iid,400,473
stabilized,true,sipw_iid,400,473
ψ,0.9357806418335736,onestep_iid,400,473
σ2,0.0004786247059153393,onestep_iid,400,473
σ2net,0.0004786247059153393,onestep_iid,400,473
σ2boot,NaN,onestep_iid,400,473
ψ,0.9357806510053287,tmle_iid,400,473
σ2,0.0004786246695531541,tmle_iid,400,473
σ2net,0.0004786246695531541,tmle_iid,400,473
σ2boot,NaN,tmle_iid,400,473
ψ,0.34186876320269965,ols,400,473
σ2,0.004655327934678603,ols,400,473
σ2net,0.004655327934678603,ols,400,473
ψ,0.9725052560997841,plugin,400,474
σ2boot,NaN,plugin,400,474
ψ,0.8782118624832345,ipw,400,474
σ2,0.00034668534117395113,ipw,400,474
σ2net,0.00104919844898596,ipw,400,474
σ2boot,NaN,ipw,400,474
stabilized,false,ipw,400,474
ψ,0.8782118434227126,sipw,400,474
σ2,0.00034668534147767476,sipw,400,474
σ2net,0.0010491983522211011,sipw,400,474
σ2boot,NaN,sipw,400,474
stabilized,true,sipw,400,474
ψ,0.9725052602295756,onestep,400,474
σ2,0.0003466677343459161,onestep,400,474
σ2net,0.001075460961043825,onestep,400,474
σ2boot,NaN,onestep,400,474
ψ,0.9725052560495225,tmle,400,474
σ2,0.00034666770824567786,tmle,400,474
σ2net,0.0010754608556239513,tmle,400,474
σ2boot,NaN,tmle,400,474
ψ,0.8943110374883415,plugin_iid,400,474
σ2boot,NaN,plugin_iid,400,474
ψ,0.8782118965926816,ipw_iid,400,474
σ2,0.0003466854716342853,ipw_iid,400,474
σ2net,0.0003466854716342853,ipw_iid,400,474
σ2boot,NaN,ipw_iid,400,474
stabilized,false,ipw_iid,400,474
ψ,0.8782119180815573,sipw_iid,400,474
σ2,0.0003466855701306803,sipw_iid,400,474
σ2net,0.00034668557013068046,sipw_iid,400,474
σ2boot,NaN,sipw_iid,400,474
stabilized,true,sipw_iid,400,474
ψ,0.8943110268997578,onestep_iid,400,474
σ2,0.00034668551161076656,onestep_iid,400,474
σ2net,0.0003466855116107664,onestep_iid,400,474
σ2boot,NaN,onestep_iid,400,474
ψ,0.8943110317645545,tmle_iid,400,474
σ2,0.0003466855352641926,tmle_iid,400,474
σ2net,0.00034668553526419273,tmle_iid,400,474
σ2boot,NaN,tmle_iid,400,474
ψ,0.3907686740698235,ols,400,474
σ2,0.004322671555427298,ols,400,474
σ2net,0.004322671555427298,ols,400,474
ψ,1.0305732741437312,plugin,400,475
σ2boot,NaN,plugin,400,475
ψ,0.939018213811343,ipw,400,475
σ2,0.00040009857427748157,ipw,400,475
σ2net,0.0015797352047683514,ipw,400,475
σ2boot,NaN,ipw,400,475
stabilized,false,ipw,400,475
ψ,0.9390182658294535,sipw,400,475
σ2,0.00040009902015724946,sipw,400,475
σ2net,0.0015797360646272168,sipw,400,475
σ2boot,NaN,sipw,400,475
stabilized,true,sipw,400,475
ψ,1.030573278010214,onestep,400,475
σ2,0.00040299728787474053,onestep,400,475
σ2net,0.0015937364232501518,onestep,400,475
σ2boot,NaN,onestep,400,475
ψ,1.0305732855033853,tmle,400,475
σ2,0.0004029973388727819,tmle,400,475
σ2net,0.0015937362246391932,tmle,400,475
σ2boot,NaN,tmle,400,475
ψ,0.9546355556406451,plugin_iid,400,475
σ2boot,NaN,plugin_iid,400,475
ψ,0.9390182670652049,ipw_iid,400,475
σ2,0.0004000988506095439,ipw_iid,400,475
σ2net,0.00040009885060954416,ipw_iid,400,475
σ2boot,NaN,ipw_iid,400,475
stabilized,false,ipw_iid,400,475
ψ,0.9390182613838755,sipw_iid,400,475
σ2,0.0004000990289408773,sipw_iid,400,475
σ2net,0.0004000990289408775,sipw_iid,400,475
σ2boot,NaN,sipw_iid,400,475
stabilized,true,sipw_iid,400,475
ψ,0.9546355460149375,onestep_iid,400,475
σ2,0.0004000990955087557,onestep_iid,400,475
σ2net,0.00040009909550875553,onestep_iid,400,475
σ2boot,NaN,onestep_iid,400,475
ψ,0.9546355380821987,tmle_iid,400,475
σ2,0.0004000991215778037,tmle_iid,400,475
σ2net,0.0004000991215778036,tmle_iid,400,475
σ2boot,NaN,tmle_iid,400,475
ψ,0.39485553102165877,ols,400,475
σ2,0.003918815318914687,ols,400,475
σ2net,0.003918815318914687,ols,400,475
ψ,0.9395852887705418,plugin,400,476
σ2boot,NaN,plugin,400,476
ψ,0.8433549149476132,ipw,400,476
σ2,0.00035168688429998516,ipw,400,476
σ2net,0.0011075372023493723,ipw,400,476
σ2boot,NaN,ipw,400,476
stabilized,false,ipw,400,476
ψ,0.8433549085394797,sipw,400,476
σ2,0.00035168674067924226,sipw,400,476
σ2net,0.0011075359721992913,sipw,400,476
σ2boot,NaN,sipw,400,476
stabilized,true,sipw,400,476
ψ,0.9395852964912743,onestep,400,476
σ2,0.00034581940321386917,onestep,400,476
σ2net,0.0010623698916236812,onestep,400,476
σ2boot,NaN,onestep,400,476
ψ,0.9390475675472802,tmle,400,476
σ2,0.00034582015418012667,tmle,400,476
σ2net,0.0010618789130852793,tmle,400,476
σ2boot,NaN,tmle,400,476
ψ,0.8561720904624268,plugin_iid,400,476
σ2boot,NaN,plugin_iid,400,476
ψ,0.8433549095271351,ipw_iid,400,476
σ2,0.00035168683646515,ipw_iid,400,476
σ2net,0.0003516868364651502,ipw_iid,400,476
σ2boot,NaN,ipw_iid,400,476
stabilized,false,ipw_iid,400,476
ψ,0.8433548821076958,sipw_iid,400,476
σ2,0.0003516868218681944,sipw_iid,400,476
σ2net,0.00035168682186819436,sipw_iid,400,476
σ2boot,NaN,sipw_iid,400,476
stabilized,true,sipw_iid,400,476
ψ,0.8561721022772472,onestep_iid,400,476
σ2,0.0003516868283378645,onestep_iid,400,476
σ2net,0.0003516868283378645,onestep_iid,400,476
σ2boot,NaN,onestep_iid,400,476
ψ,0.8561720953177884,tmle_iid,400,476
σ2,0.0003516868918830282,tmle_iid,400,476
σ2net,0.0003516868918830285,tmle_iid,400,476
σ2boot,NaN,tmle_iid,400,476
ψ,0.3155378200285378,ols,400,476
σ2,0.004352914489500583,ols,400,476
σ2net,0.004352914489500583,ols,400,476
ψ,0.9873214568632946,plugin,400,477
σ2boot,NaN,plugin,400,477
ψ,0.890552885149777,ipw,400,477
σ2,0.0003290563140574321,ipw,400,477
σ2net,0.0008927660984924913,ipw,400,477
σ2boot,NaN,ipw,400,477
stabilized,false,ipw,400,477
ψ,0.8905543488293515,sipw,400,477
σ2,0.000329073301950453,sipw,400,477
σ2net,0.0008927656007714543,sipw,400,477
σ2boot,NaN,sipw,400,477
stabilized,true,sipw,400,477
ψ,0.9873213831646556,onestep,400,477
σ2,0.00033321553224804163,onestep,400,477
σ2net,0.0009425777283154453,onestep,400,477
σ2boot,NaN,onestep,400,477
ψ,0.9871526295832165,tmle,400,477
σ2,0.00033321639676465835,tmle,400,477
σ2net,0.0009429456771760648,tmle,400,477
σ2boot,NaN,tmle,400,477
ψ,0.9011479192302239,plugin_iid,400,477
σ2boot,NaN,plugin_iid,400,477
ψ,0.8905546624679974,ipw_iid,400,477
σ2,0.0003290753046590645,ipw_iid,400,477
σ2net,0.0003290753046590642,ipw_iid,400,477
σ2boot,NaN,ipw_iid,400,477
stabilized,false,ipw_iid,400,477
ψ,0.8905546332572437,sipw_iid,400,477
σ2,0.0003290751340410283,sipw_iid,400,477
σ2net,0.00032907513404102824,sipw_iid,400,477
σ2boot,NaN,sipw_iid,400,477
stabilized,true,sipw_iid,400,477
ψ,0.9011479093024687,onestep_iid,400,477
σ2,0.00032907524035749586,onestep_iid,400,477
σ2net,0.0003290752403574958,onestep_iid,400,477
σ2boot,NaN,onestep_iid,400,477
ψ,0.9011479034999536,tmle_iid,400,477
σ2,0.00032907522571230384,tmle_iid,400,477
σ2net,0.00032907522571230384,tmle_iid,400,477
σ2boot,NaN,tmle_iid,400,477
ψ,0.2503763295375253,ols,400,477
σ2,0.004077318984975789,ols,400,477
σ2net,0.004077318984975789,ols,400,477
ψ,1.0836432557418565,plugin,400,478
σ2boot,NaN,plugin,400,478
ψ,0.9865565140411562,ipw,400,478
σ2,0.0005675278390135354,ipw,400,478
σ2net,0.0022725514061696624,ipw,400,478
σ2boot,NaN,ipw,400,478
stabilized,false,ipw,400,478
ψ,0.9865564843947086,sipw,400,478
σ2,0.0005675277161986439,sipw,400,478
σ2net,0.0022725502988138148,sipw,400,478
σ2boot,NaN,sipw,400,478
stabilized,true,sipw,400,478
ψ,1.083643234427327,onestep,400,478
σ2,0.0005805989153771538,onestep,400,478
σ2net,0.0023472307819787483,onestep,400,478
σ2boot,NaN,onestep,400,478
ψ,1.083505684113092,tmle,400,478
σ2,0.0005805991334238895,tmle,400,478
σ2net,0.002347838331965144,tmle,400,478
σ2boot,NaN,tmle,400,478
ψ,1.0107935264220926,plugin_iid,400,478
σ2boot,NaN,plugin_iid,400,478
ψ,0.9865564821424132,ipw_iid,400,478
σ2,0.0005675275681865583,ipw_iid,400,478
σ2net,0.0005675275681865584,ipw_iid,400,478
σ2boot,NaN,ipw_iid,400,478
stabilized,false,ipw_iid,400,478
ψ,0.986556604235821,sipw_iid,400,478
σ2,0.0005675283399837456,sipw_iid,400,478
σ2net,0.0005675283399837461,sipw_iid,400,478
σ2boot,NaN,sipw_iid,400,478
stabilized,true,sipw_iid,400,478
ψ,1.0107935163350354,onestep_iid,400,478
σ2,0.0005675286483508635,onestep_iid,400,478
σ2net,0.0005675286483508634,onestep_iid,400,478
σ2boot,NaN,onestep_iid,400,478
ψ,1.010793514838577,tmle_iid,400,478
σ2,0.0005675283214396638,tmle_iid,400,478
σ2net,0.0005675283214396635,tmle_iid,400,478
σ2boot,NaN,tmle_iid,400,478
ψ,0.6052000558985516,ols,400,478
σ2,0.004898078318892545,ols,400,478
σ2net,0.004898078318892545,ols,400,478
ψ,0.9910763816936723,plugin,400,479
σ2boot,NaN,plugin,400,479
ψ,0.8978613577487259,ipw,400,479
σ2,0.00035779431278619135,ipw,400,479
σ2net,0.001180271743182861,ipw,400,479
σ2boot,NaN,ipw,400,479
stabilized,false,ipw,400,479
ψ,0.8978613437008334,sipw,400,479
σ2,0.00035779419107745695,sipw,400,479
σ2net,0.0011802711156335044,sipw,400,479
σ2boot,NaN,sipw,400,479
stabilized,true,sipw,400,479
ψ,0.9910763793500997,onestep,400,479
σ2,0.00036243302363438796,onestep,400,479
σ2net,0.0011818275906875881,onestep,400,479
σ2boot,NaN,onestep,400,479
ψ,0.9908221448876442,tmle,400,479
σ2,0.0003624332236742394,tmle,400,479
σ2net,0.00118228227978067,tmle,400,479
σ2boot,NaN,tmle,400,479
ψ,0.9091973690031536,plugin_iid,400,479
σ2boot,NaN,plugin_iid,400,479
ψ,0.8978613858766019,ipw_iid,400,479
σ2,0.000357794494016824,ipw_iid,400,479
σ2net,0.00035779449401682407,ipw_iid,400,479
σ2boot,NaN,ipw_iid,400,479
stabilized,false,ipw_iid,400,479
ψ,0.8978613619335231,sipw_iid,400,479
σ2,0.00035779426818161985,sipw_iid,400,479
σ2net,0.00035779426818161974,sipw_iid,400,479
σ2boot,NaN,sipw_iid,400,479
stabilized,true,sipw_iid,400,479
ψ,0.9091973617845562,onestep_iid,400,479
σ2,0.00035779438215277994,onestep_iid,400,479
σ2net,0.00035779438215277973,onestep_iid,400,479
σ2boot,NaN,onestep_iid,400,479
ψ,0.9091973694615215,tmle_iid,400,479
σ2,0.00035779426089652344,tmle_iid,400,479
σ2net,0.0003577942608965234,tmle_iid,400,479
σ2boot,NaN,tmle_iid,400,479
ψ,0.26557150981907063,ols,400,479
σ2,0.004468656515647762,ols,400,479
σ2net,0.004468656515647762,ols,400,479
ψ,1.0462653552935657,plugin,400,480
σ2boot,NaN,plugin,400,480
ψ,0.9479240696517972,ipw,400,480
σ2,0.00040352082602384496,ipw,400,480
σ2net,0.0008528221457291614,ipw,400,480
σ2boot,NaN,ipw,400,480
stabilized,false,ipw,400,480
ψ,0.9479253539120751,sipw,400,480
σ2,0.0004035378542564139,sipw,400,480
σ2net,0.0008528043945685164,sipw,400,480
σ2boot,NaN,sipw,400,480
stabilized,true,sipw,400,480
ψ,1.046266385382638,onestep,400,480
σ2,0.00040544290586757165,onestep,400,480
σ2net,0.0008851419086324469,onestep,400,480
σ2boot,NaN,onestep,400,480
ψ,1.0458833855928422,tmle,400,480
σ2,0.00040544259546619436,tmle,400,480
σ2net,0.0008859998810475608,tmle,400,480
σ2boot,NaN,tmle,400,480
ψ,0.952393282142262,plugin_iid,400,480
σ2boot,NaN,plugin_iid,400,480
ψ,0.9479269368482707,ipw_iid,400,480
σ2,0.00040354009382859813,ipw_iid,400,480
σ2net,0.00040354009382859797,ipw_iid,400,480
σ2boot,NaN,ipw_iid,400,480
stabilized,false,ipw_iid,400,480
ψ,0.9479268890201915,sipw_iid,400,480
σ2,0.0004035396629511716,sipw_iid,400,480
σ2net,0.0004035396629511715,sipw_iid,400,480
σ2boot,NaN,sipw_iid,400,480
stabilized,true,sipw_iid,400,480
ψ,0.952393288971384,onestep_iid,400,480
σ2,0.00040353958794463456,onestep_iid,400,480
σ2net,0.00040353958794463456,onestep_iid,400,480
σ2boot,NaN,onestep_iid,400,480
ψ,0.9523933120559909,tmle_iid,400,480
σ2,0.00040353980975431163,tmle_iid,400,480
σ2net,0.00040353980975431147,tmle_iid,400,480
σ2boot,NaN,tmle_iid,400,480
ψ,0.12571595801611063,ols,400,480
σ2,0.004871518026875528,ols,400,480
σ2net,0.004871518026875528,ols,400,480
ψ,0.9951574603569585,plugin,400,481
σ2boot,NaN,plugin,400,481
ψ,0.9048404320803008,ipw,400,481
σ2,0.0003505780593390496,ipw,400,481
σ2net,0.0008974231700947863,ipw,400,481
σ2boot,NaN,ipw,400,481
stabilized,false,ipw,400,481
ψ,0.9048405314267214,sipw,400,481
σ2,0.00035057855520101124,sipw,400,481
σ2net,0.0008974231573182967,sipw,400,481
σ2boot,NaN,sipw,400,481
stabilized,true,sipw,400,481
ψ,0.9951574471626569,onestep,400,481
σ2,0.0003491982805212283,onestep,400,481
σ2net,0.0008701794279820529,onestep,400,481
σ2boot,NaN,onestep,400,481
ψ,0.9946349130843644,tmle,400,481
σ2,0.0003491989438208358,tmle,400,481
σ2net,0.0008706005273832652,tmle,400,481
σ2boot,NaN,tmle,400,481
ψ,0.914381665951941,plugin_iid,400,481
σ2boot,NaN,plugin_iid,400,481
ψ,0.9048404438201484,ipw_iid,400,481
σ2,0.00035057816662653423,ipw_iid,400,481
σ2net,0.00035057816662653407,ipw_iid,400,481
σ2boot,NaN,ipw_iid,400,481
stabilized,false,ipw_iid,400,481
ψ,0.904840579555124,sipw_iid,400,481
σ2,0.00035057868036820854,sipw_iid,400,481
σ2net,0.0003505786803682084,sipw_iid,400,481
σ2boot,NaN,sipw_iid,400,481
stabilized,true,sipw_iid,400,481
ψ,0.9143816680150038,onestep_iid,400,481
σ2,0.0003505783225458705,onestep_iid,400,481
σ2net,0.00035057832254587054,onestep_iid,400,481
σ2boot,NaN,onestep_iid,400,481
ψ,0.9143816694364298,tmle_iid,400,481
σ2,0.0003505784387758566,tmle_iid,400,481
σ2net,0.0003505784387758565,tmle_iid,400,481
σ2boot,NaN,tmle_iid,400,481
ψ,0.23649180853812168,ols,400,481
σ2,0.004480495891014455,ols,400,481
σ2net,0.004480495891014455,ols,400,481
ψ,0.9798116693665991,plugin,400,482
σ2boot,NaN,plugin,400,482
ψ,0.8844676278171206,ipw,400,482
σ2,0.0004381034693084069,ipw,400,482
σ2net,0.0018194542066842204,ipw,400,482
σ2boot,NaN,ipw,400,482
stabilized,false,ipw,400,482
ψ,0.884467671133249,sipw,400,482
σ2,0.00043810392076668346,sipw,400,482
σ2net,0.0018194547267748366,sipw,400,482
σ2boot,NaN,sipw,400,482
stabilized,true,sipw,400,482
ψ,0.979811659754063,onestep,400,482
σ2,0.0004307479453769052,onestep,400,482
σ2net,0.0017997089302489986,onestep,400,482
σ2boot,NaN,onestep,400,482
ψ,0.9795043490887779,tmle,400,482
σ2,0.00043074826298529793,tmle,400,482
σ2net,0.001799469641028498,tmle,400,482
σ2boot,NaN,tmle,400,482
ψ,0.9025824368003075,plugin_iid,400,482
σ2boot,NaN,plugin_iid,400,482
ψ,0.8844676371783571,ipw_iid,400,482
σ2,0.0004381036482684256,ipw_iid,400,482
σ2net,0.0004381036482684257,ipw_iid,400,482
σ2boot,NaN,ipw_iid,400,482
stabilized,false,ipw_iid,400,482
ψ,0.8844676437848445,sipw_iid,400,482
σ2,0.00043810397585598073,sipw_iid,400,482
σ2net,0.00043810397585598073,sipw_iid,400,482
σ2boot,NaN,sipw_iid,400,482
stabilized,true,sipw_iid,400,482
ψ,0.9025824402274734,onestep_iid,400,482
σ2,0.00043810423748555355,onestep_iid,400,482
σ2net,0.0004381042374855534,onestep_iid,400,482
σ2boot,NaN,onestep_iid,400,482
ψ,0.9025824456703154,tmle_iid,400,482
σ2,0.00043810425278548154,tmle_iid,400,482
σ2net,0.00043810425278548133,tmle_iid,400,482
σ2boot,NaN,tmle_iid,400,482
ψ,0.43521143538498813,ols,400,482
σ2,0.004705265266321781,ols,400,482
σ2net,0.004705265266321781,ols,400,482
ψ,0.9452911917034841,plugin,400,483
σ2boot,NaN,plugin,400,483
ψ,0.8535468762987954,ipw,400,483
σ2,0.0003408244963611819,ipw,400,483
σ2net,0.000994532109222845,ipw,400,483
σ2boot,NaN,ipw,400,483
stabilized,false,ipw,400,483
ψ,0.853546919067841,sipw,400,483
σ2,0.00034082495036084415,sipw,400,483
σ2net,0.000994532713231673,sipw,400,483
σ2boot,NaN,sipw,400,483
stabilized,true,sipw,400,483
ψ,0.9452911847145049,onestep,400,483
σ2,0.0003392524904147255,onestep,400,483
σ2net,0.0009982201744096497,onestep,400,483
σ2boot,NaN,onestep,400,483
ψ,0.945291185334564,tmle,400,483
σ2,0.00033925254026259016,tmle,400,483
σ2net,0.000998220283931125,tmle,400,483
σ2boot,NaN,tmle,400,483
ψ,0.8650771138090796,plugin_iid,400,483
σ2boot,NaN,plugin_iid,400,483
ψ,0.8535468952692904,ipw_iid,400,483
σ2,0.0003408247339220077,ipw_iid,400,483
σ2net,0.00034082473392200817,ipw_iid,400,483
σ2boot,NaN,ipw_iid,400,483
stabilized,false,ipw_iid,400,483
ψ,0.8535469621629755,sipw_iid,400,483
σ2,0.00034082500348745295,sipw_iid,400,483
σ2net,0.00034082500348745295,sipw_iid,400,483
σ2boot,NaN,sipw_iid,400,483
stabilized,true,sipw_iid,400,483
ψ,0.8650770998713818,onestep_iid,400,483
σ2,0.0003408249028634241,onestep_iid,400,483
σ2net,0.000340824902863424,onestep_iid,400,483
σ2boot,NaN,onestep_iid,400,483
ψ,0.8650771040785052,tmle_iid,400,483
σ2,0.00034082489933012533,tmle_iid,400,483
σ2net,0.0003408248993301256,tmle_iid,400,483
σ2boot,NaN,tmle_iid,400,483
ψ,0.27868285098372053,ols,400,483
σ2,0.0038540456209385943,ols,400,483
σ2net,0.0038540456209385943,ols,400,483
ψ,0.9584088114152078,plugin,400,484
σ2boot,NaN,plugin,400,484
ψ,0.8635152575475636,ipw,400,484
σ2,0.00038138509282234647,ipw,400,484
σ2net,0.001407063307611819,ipw,400,484
σ2boot,NaN,ipw,400,484
stabilized,false,ipw,400,484
ψ,0.8635152397661389,sipw,400,484
σ2,0.00038138505386716375,sipw,400,484
σ2net,0.0014070633094600254,sipw,400,484
σ2boot,NaN,sipw,400,484
stabilized,true,sipw,400,484
ψ,0.9584088067383019,onestep,400,484
σ2,0.00037227657387609497,onestep,400,484
σ2net,0.0013196819303073696,onestep,400,484
σ2boot,NaN,onestep,400,484
ψ,0.9581665304028829,tmle,400,484
σ2,0.0003722767370876048,tmle,400,484
σ2net,0.0013192292126855871,tmle,400,484
σ2boot,NaN,tmle,400,484
ψ,0.8825687803340702,plugin_iid,400,484
σ2boot,NaN,plugin_iid,400,484
ψ,0.863515308848605,ipw_iid,400,484
σ2,0.00038138537186369927,ipw_iid,400,484
σ2net,0.0003813853718636991,ipw_iid,400,484
σ2boot,NaN,ipw_iid,400,484
stabilized,false,ipw_iid,400,484
ψ,0.8635152721656102,sipw_iid,400,484
σ2,0.00038138520386020235,sipw_iid,400,484
σ2net,0.0003813852038602025,sipw_iid,400,484
σ2boot,NaN,sipw_iid,400,484
stabilized,true,sipw_iid,400,484
ψ,0.8825687623846463,onestep_iid,400,484
σ2,0.0003813852891139203,onestep_iid,400,484
σ2net,0.00038138528911392007,onestep_iid,400,484
σ2boot,NaN,onestep_iid,400,484
ψ,0.8825687786762516,tmle_iid,400,484
σ2,0.00038138529209990246,tmle_iid,400,484
σ2net,0.00038138529209990246,tmle_iid,400,484
σ2boot,NaN,tmle_iid,400,484
ψ,0.45101918807658,ols,400,484
σ2,0.004597920349087598,ols,400,484
σ2net,0.004597920349087598,ols,400,484
ψ,1.0526981404605438,plugin,400,485
σ2boot,NaN,plugin,400,485
ψ,0.9555155757028834,ipw,400,485
σ2,0.00035387885428704016,ipw,400,485
σ2net,0.0009898299448656083,ipw,400,485
σ2boot,NaN,ipw,400,485
stabilized,false,ipw,400,485
ψ,0.9555155563946383,sipw,400,485
